	... reading file ...
	... done reading file ... 
output 0.264645 for 21714 nodes

	... starting backpropagation ...
n19008 t: *, dr: 0.000000 vr: 0.551640
n19009 t: +, dr: 0.000000 vr: 0.551640
n19010 t: *, dr: 0.000000 vr: 0.015477
n19011 t: *, dr: 0.000000 vr: 0.015477
n19012 t: *, dr: 0.000000 vr: 0.015477
n19013 t: +, dr: 0.000000 vr: 0.015477
n19014 t: *, dr: 0.000000 vr: 0.443035
n19015 t: +, dr: 0.000000 vr: 1.929136
n19016 t: *, dr: 0.000000 vr: 1.929136
n19017 t: *, dr: 0.000000 vr: 0.868850
n19018 t: +, dr: 0.000000 vr: 0.868850
n19019 t: *, dr: 0.000000 vr: 0.868850
n19020 t: +, dr: 0.000000 vr: 1.929136
n19021 t: *, dr: 0.000000 vr: 0.915839
n19022 t: *, dr: 0.000000 vr: 0.915839
n19023 t: *, dr: 0.000000 vr: 0.915839
n19024 t: *, dr: 0.000000 vr: 0.915839
n19025 t: +, dr: 0.000000 vr: 0.915839
n19026 t: *, dr: 0.000000 vr: 1.271032
n19027 t: *, dr: 0.000000 vr: 1.929136
n19028 t: *, dr: 0.000000 vr: 0.868850
n19029 t: +, dr: 0.000000 vr: 1.929136
n19030 t: *, dr: 0.000000 vr: 0.915839
n19031 t: *, dr: 0.000000 vr: 0.915839
n19032 t: *, dr: 0.000000 vr: 0.915839
n19033 t: *, dr: 0.000000 vr: 0.915839
n19034 t: +, dr: 0.000000 vr: 0.915839
n19035 t: *, dr: 0.000000 vr: 0.512521
n19036 t: +, dr: 0.000000 vr: 1.271032
n19037 t: *, dr: 0.000000 vr: 1.271032
n19038 t: *, dr: 0.000000 vr: 1.929136
n19039 t: +, dr: 0.000000 vr: 1.929136
n19040 t: *, dr: 0.000000 vr: 0.915839
n19041 t: *, dr: 0.000000 vr: 0.915839
n19042 t: *, dr: 0.000000 vr: 0.915839
n19043 t: *, dr: 0.000000 vr: 0.915839
n19044 t: +, dr: 0.000000 vr: 0.915839
n19045 t: *, dr: 0.000000 vr: 1.271032
n19046 t: +, dr: 0.000000 vr: 1.271032
n19047 t: *, dr: 0.000000 vr: 1.271032
n19048 t: +, dr: 0.000000 vr: 1.271032
n19049 t: *, dr: 0.000000 vr: 0.146950
n19050 t: *, dr: 0.000000 vr: 0.573150
n19051 t: *, dr: 0.000000 vr: 0.000347
n19052 t: *, dr: 0.000000 vr: 0.245757
n19053 t: +, dr: 0.000000 vr: 0.573150
n19054 t: *, dr: 0.000000 vr: 0.197593
n19055 t: *, dr: 0.000000 vr: 0.142118
n19056 t: *, dr: 0.000000 vr: 0.142118
n19057 t: *, dr: 0.000000 vr: 0.197593
n19058 t: *, dr: 0.000000 vr: 0.142118
n19059 t: *, dr: 0.000000 vr: 0.142118
n19060 t: +, dr: 0.000000 vr: 0.142118
n19061 t: *, dr: 0.000000 vr: 0.034500
n19062 t: *, dr: 0.000000 vr: 0.011945
n19063 t: *, dr: 0.000000 vr: 0.004879
n19064 t: *, dr: 0.000000 vr: 0.001849
n19065 t: *, dr: 0.000000 vr: 0.001849
n19066 t: +, dr: 0.000000 vr: 0.342805
n19067 t: *, dr: 0.000000 vr: 0.222624
n19068 t: *, dr: 0.000000 vr: 0.222624
n19069 t: *, dr: 0.000000 vr: 0.064299
n19070 t: *, dr: 0.000000 vr: 0.064299
n19071 t: +, dr: 0.000000 vr: 0.222624
n19072 t: *, dr: 0.000000 vr: 8.753761
n19073 t: +, dr: 0.000000 vr: 8.753761
n19074 t: *, dr: 0.000000 vr: 8.753761
n19075 t: *, dr: 0.000000 vr: 8.753761
n19076 t: +, dr: 0.000000 vr: 8.753761
n19077 t: *, dr: 0.000000 vr: 8.753761
n19078 t: +, dr: 0.000000 vr: 8.753761
n19079 t: *, dr: 0.000000 vr: 8.753761
n19080 t: *, dr: 0.000000 vr: 8.753761
n19081 t: +, dr: 0.000000 vr: 8.753761
n19082 t: *, dr: 0.000000 vr: 8.753761
n19083 t: +, dr: 0.000000 vr: 8.753761
n19084 t: *, dr: 0.000000 vr: 8.753761
n19085 t: +, dr: 0.000000 vr: 8.753761
n19086 t: n, dr: 0.000000 vr: 1.875655
n19087 t: n, dr: 0.000000 vr: 0.557037
n19088 t: *, dr: 0.000000 vr: 0.265287
n19089 t: *, dr: 0.000000 vr: 0.102990
n19090 t: *, dr: 0.000000 vr: 0.045000
n19091 t: *, dr: 0.000000 vr: 0.084405
n19092 t: *, dr: 0.000000 vr: 0.727152
n19093 t: *, dr: 0.000000 vr: 0.115958
n19094 t: *, dr: 0.000000 vr: 0.392992
n19095 t: +, dr: 0.000000 vr: 0.727152
n19096 t: *, dr: 0.000000 vr: 6.365316
n19097 t: *, dr: 0.000000 vr: 6.365316
n19098 t: +, dr: 0.000000 vr: 6.365316
n19099 t: n, dr: 0.000000 vr: 0.281488
n19100 t: n, dr: 0.000000 vr: 0.436473
n19101 t: n, dr: 0.000000 vr: 1.451640
n19102 t: v, dr: 0.000000 vr: 0.000000
n19103 t: *, dr: 0.000000 vr: 1.451640
n19104 t: n, dr: 0.000000 vr: 0.688876
n19105 t: n, dr: 0.000000 vr: 1.000000
n19106 t: n, dr: 0.000000 vr: 1.444652
n19107 t: *, dr: 0.000000 vr: 1.444652
n19108 t: n, dr: 0.000000 vr: 2.150285
n19109 t: *, dr: 0.000000 vr: 3.106414
n19110 t: *, dr: 0.000000 vr: 2.139934
n19111 t: v, dr: 0.000000 vr: 1.000000
n19112 t: *, dr: 0.000000 vr: 2.139934
n19113 t: +, dr: 0.000000 vr: 2.139934
n19114 t: v, dr: 0.000000 vr: 1.000000
n19115 t: *, dr: 0.000000 vr: 2.139934
n19116 t: n, dr: 0.000000 vr: 2.291095
n19117 t: n, dr: 0.000000 vr: 0.397990
n19118 t: *, dr: 0.000000 vr: 0.274166
n19119 t: *, dr: 0.000000 vr: 0.274166
n19120 t: +, dr: 0.000000 vr: 0.274166
n19121 t: v, dr: 0.000000 vr: 0.000000
n19122 t: *, dr: 0.000000 vr: 0.274166
n19123 t: +, dr: 0.000000 vr: 2.139934
n19124 t: v, dr: 0.000000 vr: 1.000000
n19125 t: *, dr: 0.000000 vr: 2.139934
n19126 t: n, dr: 0.000000 vr: 3.552548
n19127 t: n, dr: 0.000000 vr: 0.685821
n19128 t: *, dr: 0.000000 vr: 0.990773
n19129 t: *, dr: 0.000000 vr: 0.682520
n19130 t: *, dr: 0.000000 vr: 0.682520
n19131 t: +, dr: 0.000000 vr: 0.682520
n19132 t: *, dr: 0.000000 vr: 0.682520
n19133 t: +, dr: 0.000000 vr: 0.682520
n19134 t: v, dr: 0.000000 vr: 0.000000
n19135 t: *, dr: 0.000000 vr: 0.682520
n19136 t: +, dr: 0.000000 vr: 2.139934
n19137 t: *, dr: 0.000000 vr: 13.621355
n19138 t: n, dr: 0.000000 vr: 0.339183
n19139 t: n, dr: 0.000000 vr: 0.390688
n19140 t: n, dr: 0.000000 vr: 1.189558
n19141 t: n, dr: 0.000000 vr: 1.564628
n19142 t: *, dr: 0.000000 vr: 1.861216
n19143 t: n, dr: 0.000000 vr: 1.864716
n19144 t: *, dr: 0.000000 vr: 3.470639
n19145 t: *, dr: 0.000000 vr: 1.355937
n19146 t: n, dr: 0.000000 vr: 2.030662
n19147 t: v, dr: 1.199390 vr: 0.000000
n19148 t: *, dr: 0.590640 vr: 2.030662
n19149 t: n, dr: 0.537405 vr: 0.492450
n19150 t: n, dr: 0.290861 vr: 0.909870
n19151 t: *, dr: 0.590640 vr: 0.448065
n19152 t: v, dr: 0.264645 vr: 1.000000
n19153 t: *, dr: 0.590640 vr: 0.448065
n19154 t: +, dr: 0.590640 vr: 0.448065
n19155 t: v, dr: 0.264645 vr: 1.000000
n19156 t: *, dr: 0.590640 vr: 0.448065
n19157 t: n, dr: 0.000000 vr: 2.559590
n19158 t: n, dr: 0.000000 vr: 0.741285
n19159 t: n, dr: 0.000000 vr: 1.102024
n19160 t: *, dr: 0.000000 vr: 0.816914
n19161 t: *, dr: 0.000000 vr: 0.402289
n19162 t: *, dr: 0.000000 vr: 0.402289
n19163 t: +, dr: 0.000000 vr: 0.402289
n19164 t: v, dr: 0.237608 vr: 0.000000
n19165 t: *, dr: 0.590640 vr: 0.402289
n19166 t: +, dr: 0.590640 vr: 0.448065
n19167 t: v, dr: 0.264645 vr: 1.000000
n19168 t: *, dr: 0.590640 vr: 0.448065
n19169 t: n, dr: 0.000000 vr: 2.948261
n19170 t: n, dr: 0.000000 vr: 0.463105
n19171 t: *, dr: 0.000000 vr: 0.343293
n19172 t: *, dr: 0.000000 vr: 0.169055
n19173 t: *, dr: 0.000000 vr: 0.169055
n19174 t: +, dr: 0.000000 vr: 0.169055
n19175 t: *, dr: 0.000000 vr: 0.169055
n19176 t: +, dr: 0.000000 vr: 0.448065
n19177 t: v, dr: 0.264645 vr: 0.000000
n19178 t: *, dr: 0.590640 vr: 0.448065
n19179 t: +, dr: 0.590640 vr: 0.448065
n19180 t: v, dr: 0.264645 vr: 1.000000
n19181 t: *, dr: 0.590640 vr: 0.448065
n19182 t: n, dr: 0.000000 vr: 0.627050
n19183 t: *, dr: 0.000000 vr: 0.244981
n19184 t: *, dr: 0.000000 vr: 0.448065
n19185 t: +, dr: 0.000000 vr: 0.448065
n19186 t: *, dr: 0.000000 vr: 0.448065
n19187 t: +, dr: 0.000000 vr: 0.448065
n19188 t: *, dr: 0.000000 vr: 0.448065
n19189 t: +, dr: 0.000000 vr: 0.448065
n19190 t: v, dr: 0.000000 vr: 0.000000
n19191 t: n, dr: 0.000000 vr: 0.744765
n19192 t: *, dr: 0.000000 vr: 0.397069
n19193 t: *, dr: 0.000000 vr: 0.032077
n19194 t: n, dr: 3.007749 vr: 0.605007
n19195 t: *, dr: 4.724470 vr: 0.385167
n19196 t: *, dr: 4.724470 vr: 0.385167
n19197 t: *, dr: 4.724470 vr: 0.385167
n19198 t: +, dr: 4.724470 vr: 0.385167
n19199 t: *, dr: 4.724470 vr: 0.385167
n19200 t: *, dr: 0.000000 vr: 0.024548
n19201 t: *, dr: 0.000000 vr: 0.208165
n19202 t: *, dr: 0.000000 vr: 0.208165
n19203 t: +, dr: 0.000000 vr: 0.208165
n19204 t: *, dr: 4.724470 vr: 0.208165
n19205 t: +, dr: 4.724470 vr: 0.385167
n19206 t: n, dr: 0.000000 vr: 1.243012
n19207 t: n, dr: 0.000000 vr: 0.553616
n19208 t: *, dr: 0.000000 vr: 0.317438
n19209 t: *, dr: 0.000000 vr: 0.317438
n19210 t: +, dr: 0.000000 vr: 0.317438
n19211 t: *, dr: 0.000000 vr: 0.394579
n19212 t: *, dr: 0.000000 vr: 0.236962
n19213 t: *, dr: 0.000000 vr: 0.143656
n19214 t: *, dr: 0.000000 vr: 2.112547
n19215 t: *, dr: 0.000000 vr: 0.473362
n19216 t: +, dr: 0.000000 vr: 0.473362
n19217 t: *, dr: 0.000000 vr: 0.473362
n19218 t: *, dr: 0.000000 vr: 0.236962
n19219 t: *, dr: 0.000000 vr: 0.390870
n19220 t: *, dr: 0.000000 vr: 0.226199
n19221 t: +, dr: 0.000000 vr: 0.226199
n19222 t: *, dr: 0.000000 vr: 0.226199
n19223 t: +, dr: 0.000000 vr: 0.473362
n19224 t: n, dr: 0.000000 vr: 0.528178
n19225 t: *, dr: 0.000000 vr: 0.433911
n19226 t: *, dr: 0.000000 vr: 0.433911
n19227 t: *, dr: 0.000000 vr: 0.433911
n19228 t: +, dr: 0.000000 vr: 0.433911
n19229 t: *, dr: 0.000000 vr: 0.205397
n19230 t: *, dr: 0.000000 vr: 0.261165
n19231 t: *, dr: 0.000000 vr: 0.261165
n19232 t: *, dr: 0.000000 vr: 0.110292
n19233 t: *, dr: 0.000000 vr: 0.110292
n19234 t: +, dr: 0.000000 vr: 0.261165
n19235 t: n, dr: 0.000000 vr: 0.543213
n19236 t: *, dr: 0.000000 vr: 0.318964
n19237 t: *, dr: 0.000000 vr: 0.318964
n19238 t: *, dr: 0.000000 vr: 0.318964
n19239 t: +, dr: 0.000000 vr: 0.318964
n19240 t: *, dr: 0.000000 vr: 0.083302
n19241 t: *, dr: 0.000000 vr: 0.028526
n19242 t: *, dr: 0.000000 vr: 0.052950
n19243 t: *, dr: 0.000000 vr: 0.052950
n19244 t: *, dr: 0.000000 vr: 0.014050
n19245 t: *, dr: 0.000000 vr: 0.014050
n19246 t: +, dr: 0.000000 vr: 0.052950
n19247 t: *, dr: 0.000000 vr: 0.015977
n19248 t: *, dr: 0.000000 vr: 0.584273
n19249 t: *, dr: 0.000000 vr: 0.019081
n19250 t: *, dr: 0.000000 vr: 0.019081
n19251 t: +, dr: 0.000000 vr: 0.019081
n19252 t: *, dr: 0.000000 vr: 0.006372
n19253 t: *, dr: 0.000000 vr: 0.326216
n19254 t: +, dr: 0.000000 vr: 0.584273
n19255 t: *, dr: 0.000000 vr: 0.269148
n19256 t: *, dr: 0.000000 vr: 0.139877
n19257 t: *, dr: 0.000000 vr: 0.154770
n19258 t: *, dr: 0.000000 vr: 0.549437
n19259 t: *, dr: 0.000000 vr: 0.657038
n19260 t: *, dr: 0.000000 vr: 0.398324
n19261 t: *, dr: 0.000000 vr: 0.473362
n19262 t: *, dr: 0.000000 vr: 1.083788
n19263 t: *, dr: 0.000000 vr: 0.226199
n19264 t: +, dr: 0.000000 vr: 0.473362
n19265 t: *, dr: 0.000000 vr: 0.243765
n19266 t: *, dr: 0.000000 vr: 0.243765
n19267 t: +, dr: 0.000000 vr: 0.243765
n19268 t: *, dr: 0.000000 vr: 0.115389
n19269 t: *, dr: 0.000000 vr: 0.040753
n19270 t: *, dr: 0.000000 vr: 0.040753
n19271 t: *, dr: 0.000000 vr: 0.040753
n19272 t: +, dr: 0.000000 vr: 0.040753
n19273 t: *, dr: 0.000000 vr: 0.170289
n19274 t: *, dr: 0.000000 vr: 0.170289
n19275 t: +, dr: 0.000000 vr: 0.170289
n19276 t: *, dr: 0.000000 vr: 0.006940
n19277 t: *, dr: 0.000000 vr: 0.000998
n19278 t: *, dr: 0.000000 vr: 0.000365
n19279 t: *, dr: 0.000000 vr: 0.000365
n19280 t: *, dr: 0.000000 vr: 0.000365
n19281 t: +, dr: 0.000000 vr: 0.000365
n19282 t: *, dr: 0.000000 vr: 0.000110
n19283 t: *, dr: 0.000000 vr: 0.584273
n19284 t: *, dr: 0.000000 vr: 0.000365
n19285 t: +, dr: 0.000000 vr: 0.000365
n19286 t: *, dr: 0.000000 vr: 0.000122
n19287 t: *, dr: 0.000000 vr: 0.326216
n19288 t: +, dr: 0.000000 vr: 0.584273
n19289 t: *, dr: 0.000000 vr: 0.269148
n19290 t: *, dr: 0.000000 vr: 0.139877
n19291 t: *, dr: 0.000000 vr: 0.154770
n19292 t: *, dr: 0.000000 vr: 0.549437
n19293 t: +, dr: 0.000000 vr: 0.549437
n19294 t: *, dr: 0.000000 vr: 0.401545
n19295 t: *, dr: 0.000000 vr: 0.320090
n19296 t: *, dr: 0.000000 vr: 0.592067
n19297 t: *, dr: 0.000000 vr: 0.549437
n19298 t: *, dr: 0.000000 vr: 0.549437
n19299 t: +, dr: 0.000000 vr: 0.549437
n19300 t: *, dr: 0.000000 vr: 0.751798
n19301 t: *, dr: 0.000000 vr: 0.599293
n19302 t: *, dr: 0.000000 vr: 0.360402
n19303 t: +, dr: 0.000000 vr: 0.592067
n19304 t: *, dr: 0.000000 vr: 0.435531
n19305 t: *, dr: 0.000000 vr: 1.856212
n19306 t: *, dr: 0.000000 vr: 0.365506
n19307 t: +, dr: 0.000000 vr: 1.856212
n19308 t: *, dr: 0.000000 vr: 0.763848
n19309 t: *, dr: 0.000000 vr: 0.230476
n19310 t: *, dr: 0.000000 vr: 0.239900
n19311 t: *, dr: 0.000000 vr: 0.083302
n19312 t: *, dr: 0.000000 vr: 0.028526
n19313 t: *, dr: 0.000000 vr: 0.492519
n19314 t: *, dr: 0.000000 vr: 0.006940
n19315 t: *, dr: 0.000000 vr: 0.000998
n19316 t: *, dr: 0.000000 vr: 0.365506
n19317 t: +, dr: 0.000000 vr: 0.492519
n19318 t: *, dr: 0.000000 vr: 0.202676
n19319 t: *, dr: 0.000000 vr: 0.061153
n19320 t: *, dr: 0.000000 vr: 0.521522
n19321 t: *, dr: 0.000000 vr: 0.278765
n19322 t: *, dr: 0.000000 vr: 0.109001
n19323 t: n, dr: 0.000000 vr: 1.249522
n19324 t: n, dr: 0.000000 vr: 1.000000
n19325 t: *, dr: 0.000000 vr: 1.249522
n19326 t: *, dr: 0.000000 vr: 1.554633
n19327 t: *, dr: 0.000000 vr: 1.554633
n19328 t: *, dr: 0.000000 vr: 1.356064
n19329 t: *, dr: 0.000000 vr: 1.356064
n19330 t: +, dr: 0.000000 vr: 1.146430
n19331 t: *, dr: 0.000000 vr: 1.146430
n19332 t: *, dr: 0.000000 vr: 0.421752
n19333 t: *, dr: 0.000000 vr: 0.421752
n19334 t: *, dr: 0.000000 vr: 0.421752
n19335 t: +, dr: 0.000000 vr: 0.421752
n19336 t: *, dr: 0.000000 vr: 0.355551
n19337 t: *, dr: 0.000000 vr: 0.387553
n19338 t: *, dr: 0.000000 vr: 0.137795
n19339 t: *, dr: 0.000000 vr: 0.053880
n19340 t: n, dr: 0.000000 vr: 1.000000
n19341 t: n, dr: 0.000000 vr: 0.608956
n19342 t: *, dr: 0.000000 vr: 0.608956
n19343 t: n, dr: 0.000000 vr: 0.764998
n19344 t: *, dr: 0.000000 vr: 0.465850
n19345 t: *, dr: 0.000000 vr: 0.582090
n19346 t: *, dr: 0.000000 vr: 0.724226
n19347 t: *, dr: 0.000000 vr: 0.724226
n19348 t: *, dr: 0.000000 vr: 0.631723
n19349 t: *, dr: 0.000000 vr: 0.631723
n19350 t: +, dr: 0.000000 vr: 1.146430
n19351 t: *, dr: 0.000000 vr: 1.146430
n19352 t: *, dr: 0.000000 vr: 0.002929
n19353 t: *, dr: 0.000000 vr: 0.002929
n19354 t: *, dr: 0.000000 vr: 0.006973
n19355 t: *, dr: 0.000000 vr: 0.006973
n19356 t: +, dr: 0.000000 vr: 0.002929
n19357 t: *, dr: 0.000000 vr: 0.002469
n19358 t: *, dr: 0.000000 vr: 0.000957
n19359 t: *, dr: 0.000000 vr: 0.000374
n19360 t: n, dr: 0.000000 vr: 1.768235
n19361 t: *, dr: 0.000000 vr: 1.076777
n19362 t: *, dr: 0.000000 vr: 1.345457
n19363 t: *, dr: 0.000000 vr: 1.673993
n19364 t: *, dr: 0.000000 vr: 1.673993
n19365 t: *, dr: 0.000000 vr: 1.460179
n19366 t: *, dr: 0.000000 vr: 1.460179
n19367 t: +, dr: 0.000000 vr: 1.146430
n19368 t: *, dr: 0.000000 vr: 1.146430
n19369 t: +, dr: 0.000000 vr: 1.146430
n19370 t: *, dr: 0.000000 vr: 1.146430
n19371 t: +, dr: 0.000000 vr: 1.146430
n19372 t: *, dr: 0.000000 vr: 0.261138
n19373 t: *, dr: 0.000000 vr: 0.217649
n19374 t: *, dr: 0.000000 vr: 0.489263
n19375 t: *, dr: 0.000000 vr: 0.291453
n19376 t: *, dr: 0.000000 vr: 0.086142
n19377 t: *, dr: 0.000000 vr: 0.033683
n19378 t: *, dr: 0.000000 vr: 1.146430
n19379 t: *, dr: 0.000000 vr: 0.233206
n19380 t: *, dr: 0.000000 vr: 0.233206
n19381 t: *, dr: 0.000000 vr: 0.233206
n19382 t: +, dr: 0.000000 vr: 0.233206
n19383 t: *, dr: 0.000000 vr: 0.196600
n19384 t: *, dr: 0.000000 vr: 0.216585
n19385 t: *, dr: 0.000000 vr: 0.042581
n19386 t: *, dr: 0.000000 vr: 0.016650
n19387 t: *, dr: 0.000000 vr: 1.146430
n19388 t: *, dr: 0.000000 vr: 0.002929
n19389 t: *, dr: 0.000000 vr: 0.006973
n19390 t: +, dr: 0.000000 vr: 0.002929
n19391 t: *, dr: 0.000000 vr: 0.002469
n19392 t: *, dr: 0.000000 vr: 0.000535
n19393 t: *, dr: 0.000000 vr: 0.000209
n19394 t: *, dr: 0.000000 vr: 1.146430
n19395 t: +, dr: 0.000000 vr: 1.146430
n19396 t: *, dr: 0.000000 vr: 1.146430
n19397 t: +, dr: 0.000000 vr: 1.146430
n19398 t: *, dr: 0.000000 vr: 0.261138
n19399 t: *, dr: 0.000000 vr: 0.313317
n19400 t: *, dr: 0.000000 vr: 0.313317
n19401 t: +, dr: 0.000000 vr: 0.489263
n19402 t: *, dr: 0.000000 vr: 0.239900
n19403 t: *, dr: 0.000000 vr: 0.014671
n19404 t: *, dr: 0.000000 vr: 0.014671
n19405 t: +, dr: 0.000000 vr: 0.239900
n19406 t: *, dr: 0.000000 vr: 0.239900
n19407 t: *, dr: 0.000000 vr: 0.668910
n19408 t: +, dr: 0.000000 vr: 0.668910
n19409 t: *, dr: 0.000000 vr: 0.275262
n19410 t: *, dr: 0.000000 vr: 0.091928
n19411 t: *, dr: 0.000000 vr: 0.239900
n19412 t: *, dr: 0.000000 vr: 0.067686
n19413 t: *, dr: 0.000000 vr: 0.016238
n19414 t: *, dr: 0.000000 vr: 0.016238
n19415 t: +, dr: 0.000000 vr: 0.239900
n19416 t: *, dr: 0.000000 vr: 0.239900
n19417 t: +, dr: 0.000000 vr: 0.239900
n19418 t: *, dr: 0.000000 vr: 0.110511
n19419 t: *, dr: 0.000000 vr: 0.032527
n19420 t: *, dr: 0.000000 vr: 0.035990
n19421 t: *, dr: 0.000000 vr: 0.019774
n19422 t: *, dr: 0.000000 vr: 0.014452
n19423 t: *, dr: 0.000000 vr: 0.005818
n19424 t: *, dr: 0.000000 vr: 0.592067
n19425 t: *, dr: 0.000000 vr: 0.027057
n19426 t: *, dr: 0.000000 vr: 0.010892
n19427 t: *, dr: 0.000000 vr: 0.360402
n19428 t: +, dr: 0.000000 vr: 0.592067
n19429 t: *, dr: 0.000000 vr: 0.435531
n19430 t: +, dr: 0.000000 vr: 0.435531
n19431 t: *, dr: 0.000000 vr: 0.344749
n19432 t: n, dr: 0.000000 vr: 0.746548
n19433 t: *, dr: 0.000000 vr: 1.075971
n19434 t: *, dr: 0.000000 vr: 1.129684
n19435 t: *, dr: 0.000000 vr: 1.129684
n19436 t: *, dr: 0.000000 vr: 0.842463
n19437 t: *, dr: 0.000000 vr: 0.365663
n19438 t: *, dr: 0.000000 vr: 0.011957
n19439 t: +, dr: 0.000000 vr: 0.011957
n19440 t: *, dr: 0.000000 vr: 0.005112
n19441 t: *, dr: 0.000000 vr: 0.404245
n19442 t: *, dr: 0.000000 vr: 1.940979
n19443 t: *, dr: 0.000000 vr: 0.011957
n19444 t: +, dr: 0.000000 vr: 0.011957
n19445 t: *, dr: 0.000000 vr: 0.001909
n19446 t: *, dr: 0.000000 vr: 0.146897
n19447 t: +, dr: 0.000000 vr: 0.404245
n19448 t: *, dr: 0.000000 vr: 0.159839
n19449 t: *, dr: 0.000000 vr: 0.140069
n19450 t: *, dr: 0.000000 vr: 0.063876
n19451 t: *, dr: 0.000000 vr: 0.063876
n19452 t: +, dr: 0.000000 vr: 0.063876
n19453 t: *, dr: 0.000000 vr: 0.031357
n19454 t: n, dr: 0.000000 vr: 0.533760
n19455 t: *, dr: 0.000000 vr: 0.299271
n19456 t: *, dr: 0.000000 vr: 0.299271
n19457 t: *, dr: 0.000000 vr: 0.299271
n19458 t: +, dr: 0.000000 vr: 0.299271
n19459 t: *, dr: 0.000000 vr: 0.299271
n19460 t: *, dr: 0.000000 vr: 0.145121
n19461 t: *, dr: 0.000000 vr: 0.145121
n19462 t: +, dr: 0.000000 vr: 0.145121
n19463 t: *, dr: 0.000000 vr: 0.145121
n19464 t: +, dr: 0.000000 vr: 0.299271
n19465 t: *, dr: 0.000000 vr: 0.207897
n19466 t: *, dr: 0.000000 vr: 0.091137
n19467 t: *, dr: 0.000000 vr: 0.033002
n19468 t: *, dr: 0.000000 vr: 0.472314
n19469 t: *, dr: 0.000000 vr: 0.299271
n19470 t: +, dr: 0.000000 vr: 0.299271
n19471 t: *, dr: 0.000000 vr: 0.430805
n19472 t: *, dr: 0.000000 vr: 0.092719
n19473 t: *, dr: 0.000000 vr: 0.015056
n19474 t: *, dr: 0.000000 vr: 0.260227
n19475 t: +, dr: 0.000000 vr: 0.472314
n19476 t: n, dr: 0.000000 vr: 0.656752
n19477 t: *, dr: 0.000000 vr: 0.944499
n19478 t: *, dr: 0.000000 vr: 0.944499
n19479 t: *, dr: 0.000000 vr: 0.586561
n19480 t: *, dr: 0.000000 vr: 0.586561
n19481 t: +, dr: 0.000000 vr: 0.586561
n19482 t: *, dr: 0.000000 vr: 0.586561
n19483 t: +, dr: 0.000000 vr: 0.586561
n19484 t: *, dr: 0.000000 vr: 0.586561
n19485 t: +, dr: 0.000000 vr: 0.586561
n19486 t: *, dr: 0.000000 vr: 0.731793
n19487 t: *, dr: 0.000000 vr: 0.586561
n19488 t: +, dr: 0.000000 vr: 0.586561
n19489 t: *, dr: 0.000000 vr: 0.312054
n19490 t: +, dr: 0.000000 vr: 0.731793
n19491 t: *, dr: 0.000000 vr: 0.973675
n19492 t: *, dr: 0.000000 vr: 0.586561
n19493 t: +, dr: 0.000000 vr: 0.586561
n19494 t: *, dr: 0.000000 vr: 0.132878
n19495 t: *, dr: 0.000000 vr: 0.132878
n19496 t: +, dr: 0.000000 vr: 0.973675
n19497 t: *, dr: 0.000000 vr: 0.973675
n19498 t: *, dr: 0.000000 vr: 0.267527
n19499 t: +, dr: 0.000000 vr: 0.267527
n19500 t: *, dr: 0.000000 vr: 0.267527
n19501 t: +, dr: 0.000000 vr: 0.973675
n19502 t: *, dr: 0.000000 vr: 0.973675
n19503 t: *, dr: 0.000000 vr: 0.973675
n19504 t: +, dr: 0.000000 vr: 0.973675
n19505 t: *, dr: 0.000000 vr: 0.973675
n19506 t: +, dr: 0.000000 vr: 0.973675
n19507 t: *, dr: 0.000000 vr: 0.973675
n19508 t: *, dr: 0.000000 vr: 0.352171
n19509 t: *, dr: 0.000000 vr: 0.003122
n19510 t: *, dr: 0.000000 vr: 0.000798
n19511 t: *, dr: 0.000000 vr: 0.000798
n19512 t: *, dr: 0.000000 vr: 0.000798
n19513 t: +, dr: 0.000000 vr: 0.000798
n19514 t: n, dr: 0.000000 vr: 1.606763
n19515 t: n, dr: 0.000000 vr: 0.881467
n19516 t: *, dr: 0.000000 vr: 1.416309
n19517 t: *, dr: 0.000000 vr: 1.946375
n19518 t: *, dr: 0.000000 vr: 1.946375
n19519 t: *, dr: 0.000000 vr: 1.184622
n19520 t: *, dr: 0.000000 vr: 1.219857
n19521 t: *, dr: 0.000000 vr: 1.219857
n19522 t: *, dr: 0.000000 vr: 0.934934
n19523 t: *, dr: 0.000000 vr: 0.059782
n19524 t: +, dr: 0.000000 vr: 1.208310
n19525 t: *, dr: 0.000000 vr: 1.208310
n19526 t: *, dr: 0.000000 vr: 0.482307
n19527 t: *, dr: 0.000000 vr: 0.004276
n19528 t: *, dr: 0.000000 vr: 0.001093
n19529 t: *, dr: 0.000000 vr: 0.001093
n19530 t: *, dr: 0.000000 vr: 0.001093
n19531 t: +, dr: 0.000000 vr: 0.001093
n19532 t: n, dr: 0.000000 vr: 2.024869
n19533 t: *, dr: 0.000000 vr: 3.253485
n19534 t: *, dr: 0.000000 vr: 4.471130
n19535 t: *, dr: 0.000000 vr: 4.471130
n19536 t: *, dr: 0.000000 vr: 2.721264
n19537 t: *, dr: 0.000000 vr: 2.802205
n19538 t: *, dr: 0.000000 vr: 2.802205
n19539 t: *, dr: 0.000000 vr: 2.147692
n19540 t: *, dr: 0.000000 vr: 0.059782
n19541 t: +, dr: 0.000000 vr: 1.208310
n19542 t: *, dr: 0.000000 vr: 1.208310
n19543 t: +, dr: 0.000000 vr: 1.208310
